datadate,tic,adjcp,open,high,low,volume,macd,rsi,cci,adx,turbulence
2009-01-23,BA,31.48832893371582,30.685744304916522,32.133397594917234,30.685744304916522,5755600,0.005731892646839386,49.929123394931906,-49.01846020098799,19.39498656573955,0.0
2009-01-26,BA,32.26091384887695,31.848370749686108,32.830975797231375,31.548340705422696,4659200,0.006691200303710517,53.88520222186699,3.0818690538823703,18.10206378536729,0.0
2009-01-27,BA,32.41844177246094,32.47094711643724,32.97349908344654,32.163414589721796,5218900,0.007756937057415522,54.67160687255798,39.952950479028566,17.03146366927064,0.0
2009-01-28,BA,32.43345642089844,32.605974456059926,33.30354899811555,32.07341554775611,8071100,0.008535862954413309,54.75081301232643,57.82259334581108,16.341510026423926,0.0
2009-01-29,BA,30.535734176635742,32.073396499724886,32.073396499724886,30.280707045392223,8446500,0.004296703665556358,44.230815550891066,-74.96692606632253,16.216225201241294,0.0
2009-01-30,BA,31.73586654663086,30.573240964006583,31.870881093499147,30.47573268341112,9098000,0.003935117466310932,50.68426296374188,-29.229729920076345,16.099889292143136,0.0
2009-02-02,BA,30.603240966796875,31.300815083725695,31.300815083725695,30.085687176728342,8107400,0.0007527953489141427,45.35063461896025,-99.8116087974749,16.291260753803613,0.0
2009-02-03,BA,31.57085418701172,31.090803644433496,31.825881395422268,30.573246828388214,7220800,0.0006900677199078156,50.17456290545286,-12.289786872618569,15.905451365886208,0.0
2009-02-04,BA,31.798128128051758,31.911772309618176,32.55576756582157,31.58598712016395,6729000,0.0012070096048578058,51.26276397557764,64.29095426052862,14.830869964507475,0.0
2009-02-05,BA,32.366363525390625,31.631452213774487,32.66184249681735,30.775318685927754,9021100,0.0030287671682106792,53.96962447033136,48.266557317510326,14.52428469342657,0.0
2009-02-06,BA,32.517879486083984,32.214825480449726,33.08610899808357,32.0102625093101,6334200,0.004795477156207158,54.692215535170234,106.5397595426555,13.827860320540221,0.0
2009-02-09,BA,32.42696762084961,32.42696762084961,32.896703266820836,32.15421695861951,5088300,0.005891033597586182,54.143006961353244,86.59256919510297,13.181180545717185,0.0
2009-02-10,BA,30.464693069458008,31.282945371041347,31.995125681919777,30.320742560179262,9999200,0.0017635326991100164,43.89669638823015,-95.35108374341954,13.990068289912317,0.0
2009-02-11,BA,30.55560874938965,30.691981228676017,30.881391142896884,30.199517185801326,6519300,-0.0012783949180184095,44.42149862684334,-116.69910262955264,14.819580906458329,0.0
2009-02-12,BA,30.19952392578125,29.987385699361617,30.298017912404614,29.22974587338684,6028900,-0.00456506556523001,42.735357423996696,-146.3573540325665,16.18137445417517,0.0
2009-02-13,BA,30.66925621032715,30.22224864984113,31.20717973001666,30.22224864984113,5483500,-0.005905290465144576,45.665303385809,-67.08717174663322,16.47972063346591,0.0
2009-02-17,BA,29.1160888671875,29.91918785076792,30.108597743013394,29.017594913973486,6949100,-0.01088460303085543,38.62770490911572,-153.34195933118798,17.473532608282273,0.0
2009-02-18,BA,28.775157928466797,29.373694036468923,29.373694036468923,28.60847625531017,6324500,-0.01559830129392284,37.269924621723426,-166.37153371419046,18.615386464537494,0.0
2009-02-19,BA,28.464519500732422,28.972139534904287,29.3206530567741,28.350872404826056,5466700,-0.019984952607827663,36.027311605422156,-143.37935593210412,19.813539504311635,0.0
2009-02-20,BA,27.50989532470703,27.828102574149693,28.184194116287124,26.75983083790315,10598900,-0.025792881213619036,32.4470516803364,-172.65691056435676,21.672482149678164,0.0
2009-02-23,BA,26.10826301574707,27.82810545833915,27.873564880184976,26.024922187446084,9519200,-0.033944332610132195,28.040886312723345,-160.6462704648454,23.68669704991159,0.0
2009-02-24,BA,26.850749969482422,26.09311026829895,27.146231880683494,25.67640901068126,10815100,-0.038085047845667644,33.21464536336465,-133.53443879859336,25.68820866978391,0.0
2009-02-25,BA,25.691556930541992,26.7219471771844,26.7219471771844,25.168786683421434,11683900,-0.04422251754954697,29.632521325691712,-132.69122483133376,27.734196336090974,0.0
2009-02-26,BA,24.78239631652832,26.13857220577208,26.229488169415134,24.729361763556007,8771600,-0.05127540319785156,27.158589418431305,-129.31001234581584,29.791319882054985,0.0
2009-02-27,BA,23.820188522338867,24.47175757089234,24.524792109661284,23.789882245852155,11789000,-0.059227629087899886,24.798852127057984,-140.0314585835389,32.011729591696586,0.0
2009-03-02,BA,22.35795021057129,23.45652703087765,23.486833315892934,22.2139982469151,13956800,-0.06941508808955414,21.711536838490886,-152.77649520680293,34.500818054028954,0.0
2009-03-03,BA,22.244304656982422,22.501902300727668,22.812534498464604,22.009435282043206,10433300,-0.07737953057000373,21.4876353385271,-136.64700961800568,36.86165367726532,0.0
2009-03-04,BA,22.964061737060547,22.62312469702511,23.32015336486965,22.054894851882814,11627500,-0.08086853798387797,26.647069629729913,-108.05902799594085,38.4199940188976,0.0
2009-03-05,BA,22.267026901245117,22.13822811422016,22.744340648195248,22.024582465688212,11675700,-0.08509795379988537,24.937929607744636,-102.48720389360328,39.87704306341051,0.0
2009-03-06,BA,22.804948806762695,22.4337056322093,22.88071304434316,22.26702402051574,13134300,-0.08597596772134163,28.736704171070627,-81.703711339937,41.04647156164203,0.0
2009-03-09,BA,23.48683738708496,22.714044326238266,23.835351054672614,22.69889118110399,12407200,-0.08363520422820776,33.341966262189075,-52.171460051367575,40.919053468900394,0.0
2009-03-10,BA,25.009681701660156,23.80503607786162,25.017259716085483,23.729271829519593,11501700,-0.07599476422001025,42.30854402507204,-2.9881160594449954,39.541420030014486,0.0
2009-03-11,BA,25.2066707611084,24.69147558304463,25.532456032241832,24.539947079467204,10823100,-0.06850282356169142,43.369736319920165,30.06004715038621,37.77482844500476,0.0
2009-03-12,BA,25.479421615600586,25.009682963169457,25.570337562130618,24.539947200904155,6133200,-0.06097095913784446,44.881516154110194,46.78887471891771,36.09815653536152,0.0
2009-03-13,BA,25.305164337158203,25.547608783129057,25.835509756365838,24.94907279269099,7434000,-0.05492204198906842,44.07202435380342,63.94631404642656,34.27784969172437,0.0
2009-03-16,BA,25.63094711303711,25.562759438597553,26.48707771524258,25.290008740839333,7157200,-0.04851489982637709,46.03179297709498,93.96911173524194,31.966112461865354,0.0
2009-03-17,BA,26.093109130859375,25.69913615659794,26.093109130859375,25.19909409122111,5270900,-0.04147391808741696,48.774100217266806,94.17517799014267,29.901338885357834,0.0
2009-03-18,BA,25.570335388183594,25.97946144803427,26.327974955240887,24.62328592936198,15879900,-0.037128982311763495,45.931024340809124,76.0571120601515,28.495020833144313,0.0
2009-03-19,BA,25.14605712890625,25.653677160670846,25.850662183786586,24.979378383243915,10427300,-0.034635866761384325,43.70440444105995,57.910230179397864,27.189154070374613,0.0
2009-03-20,BA,24.661170959472656,25.16879104700196,25.380929232148887,24.653595834359987,11323000,-0.033823273004534145,41.243636782021355,30.18393152793619,26.27276557238356,0.0
2009-03-23,BA,26.896207809448242,25.153637177291824,26.896207809448242,25.039990072734827,8223900,-0.025762848664035203,54.078495364260164,101.90136262001215,24.905127399060333,0.0
2009-03-24,BA,27.35079002380371,26.42647162237298,27.82052868454363,26.38101220322096,8468300,-0.017765312811444903,56.175344233645674,149.63904290071403,24.363985021943314,0.0
2009-03-25,BA,28.078123092651367,27.29775238168964,28.631199623815853,27.252295857862634,12446200,-0.009102674539122325,59.371905627727266,191.3368889655793,24.416632528839095,0.0
2009-03-26,BA,29.290342330932617,28.275105306935874,29.305495467429914,27.964473234154458,9544600,0.0013785831480918834,64.0750971159759,200.6095063383575,24.88104746989024,0.0
2009-03-27,BA,28.434215545654297,28.964563886260233,29.146398676529618,28.08570199531775,7329000,0.006902301651557544,58.890082691853884,139.10897349120162,25.31228991515202,0.0
2009-03-30,BA,26.911352157592773,27.752332364105825,28.01750500122031,26.60072011547367,10833800,0.006595314226920992,50.98650883776886,47.93878676778794,24.164726603103034,0.0
2009-03-31,BA,26.956819534301758,27.1992639856924,27.45686157656569,26.555268563426267,11549200,0.006414416546515172,51.19710505785111,29.73053879928439,23.056784672909785,0.0
2009-04-01,BA,26.850749969482422,26.153722831673353,26.971972206065132,25.918853483846682,9288800,0.005884161534398972,50.65034981542211,-0.7842035528200397,21.440924460382078,0.0
2009-04-02,BA,28.184194564819336,27.39624866294681,28.775152546140827,27.39624866294681,9449300,0.009348235495622671,56.88415624562741,84.51491527135722,21.274120516009035,0.0
2009-04-03,BA,28.55544090270996,28.20692731420982,28.88122622374982,27.57050981382571,8591300,0.013016346408986867,58.457535354090176,85.66678208975023,21.187069026499397,0.0
2009-04-06,BA,28.911527633666992,28.396332463525372,28.956987051090934,27.684152264878204,7390300,0.016740599495334244,59.96656456217134,85.19249670311584,21.157340207859402,0.0
2009-04-07,BA,27.759916305541992,28.419061991604835,28.55543735977865,27.661422341824036,6015900,0.01610217614600302,53.23195222369112,43.55396271862497,21.10486246463661,0.0
2009-04-08,BA,27.934175491333008,27.653849605943932,28.153891702389974,27.456864551656892,4477300,0.015920120722870253,54.07247770645796,25.220200632461307,20.822304738177586,0.0
2009-04-09,BA,29.661592483520508,28.547861309590626,29.68432074742412,28.547861309590626,9065400,0.020551650369842855,61.46572203950872,137.04587794448219,21.623227298457206,0.0
2009-04-13,BA,28.146310806274414,28.009935454279542,28.396330358154643,27.131073680404562,9531300,0.01957436029462762,53.35242990054998,-7.019124151837372,20.934216487192124,0.0
2009-04-14,BA,28.062969207763672,27.661418286930477,28.411482701934354,27.502314677439358,5845300,0.01834561681495122,52.938535844370435,-2.255996918052589,20.305402425533487,0.0
2009-04-15,BA,28.464519500732422,27.752339318194235,28.82061103708437,27.73718617939567,5452200,0.01831674555630268,54.75959588932255,37.80523374381201,20.02486421557117,0.0
2009-04-16,BA,29.085784912109375,28.502402050613973,29.358535641137443,28.032666289602204,6423900,0.019840118887205892,57.49973363136086,98.36565917069834,20.14696095843751,0.0
2009-04-17,BA,29.03274917602539,29.207005936816802,29.381262697608214,28.926680094688507,6152300,0.020638118402841906,57.18133126251268,120.22481884590088,20.27658204994831,0.0
2009-04-20,BA,27.638696670532227,28.525136646837005,28.684240294579908,27.54778071327431,7017000,0.017086391301921126,49.432776982839066,-21.89975608332076,19.006803265812987,0.0
2009-04-21,BA,27.767498016357422,27.775073142190475,27.775073142190475,27.229571596889528,7352500,0.014473124788804671,50.10551338597108,-79.68277883580888,17.749901195318046,0.0
2009-04-22,BA,28.259958267211914,28.67665949520782,29.03275105430394,27.684153406917446,11626000,0.01365784772490223,52.69672283483418,5.113743516661924,17.393118704366735,0.0
2009-04-23,BA,28.737272262573242,28.25238334719672,28.881222756148798,27.729610137046603,6400400,0.014212649056200483,55.129107932442736,22.830896269169717,17.061820677054804,0.0
2009-04-24,BA,29.335813522338867,28.866074772760953,29.555526864378262,28.600902002972155,8351000,0.016162284854765414,58.042665494951365,118.40873233510737,17.25219406594666,0.0
2009-04-27,BA,29.90404510498047,28.782738500024728,30.191946160327262,28.57817539848889,8546500,0.019071757186159412,60.65463688241486,139.61306821768855,17.85971394920804,0.0
2009-04-28,BA,29.434293746948242,29.63128163763605,29.86614803554758,29.032745732326315,6627200,0.019797045688460104,57.46951944385242,101.95946765367587,18.423839555093604,0.0
2009-04-29,BA,30.722278594970703,29.616125710494778,30.858653924855687,29.563091181113403,7775900,0.023676736008246206,63.17886133320938,166.0280438865309,19.582025150219614,0.0
2009-04-30,BA,30.343469619750977,31.116262465990136,31.623882571436198,30.229825398053702,7028100,0.025355652579686475,60.60213739627171,164.9948804099938,21.079295540241382,0.0
2009-05-01,BA,31.22233772277832,30.54046358755592,31.343559983940082,30.373781894645994,5508800,0.028731954153551113,64.24559544390101,150.59157525322226,22.469618045261594,0.0
2009-05-04,BA,31.957239151000977,31.745100983925603,31.957239151000977,31.449619106714643,5269800,0.0329534338022004,66.99425366588554,166.3140280151445,24.089840552456184,0.0
2009-05-05,BA,32.6921501159668,31.76025085835264,32.76791292041012,31.76025085835264,7683900,0.03773516050431159,69.51788873999905,158.9260945564997,25.983455696428923,0.0
2009-05-06,BA,33.81683349609375,33.128254282936894,33.82448307909585,32.959937189722936,7930300,0.04385424327419062,72.92917888664758,165.68784158074155,28.173541613173903,0.0
2009-05-07,BA,33.3042106628418,34.02339375978846,34.13815497072866,32.70744419394822,7106700,0.04667102541522352,69.1316350397323,128.163964011564,30.323773848988296,0.0
2009-05-08,BA,35.06393814086914,33.63322336867427,35.07158772659347,33.487857891310064,7491100,0.052683078291446674,74.11460647130959,145.2909906787173,32.641257272513734,0.0
2009-05-11,BA,34.21467590332031,34.627820475979235,34.8879500535806,34.069307572012114,9595700,0.05449046572486792,68.37779053572929,116.28892042336219,34.79320616578735,0.0
2009-05-12,BA,33.740325927734375,34.07696597979146,34.482461040415366,33.12060750203737,7068700,0.05402499090107974,65.33578516963445,80.69902637548593,35.48222913136216,0.0
2009-05-13,BA,32.860469818115234,33.036439384624735,33.22005853290694,32.424370692727834,6323700,0.0508386473789008,60.00343704214245,37.299831700093314,35.27887186303484,0.0
2009-05-14,BA,33.23535919189453,32.85281591101768,33.51844332111641,32.68449885206192,5251600,0.04867218489657145,61.44721144135547,42.291196650718085,35.2649376430955,0.0
2009-05-15,BA,32.89872360229492,33.105297333282365,33.65616061591555,32.67684778917058,5189300,0.045580461525688544,59.37459515373991,32.00760789520773,35.33428440811489,0.0
2009-05-18,BA,33.9468994140625,33.855089818197044,34.06931318140792,33.51845268764075,7288000,0.045187144712937825,63.502576477102004,66.02459553469554,35.64564710072435,0.0
2009-05-19,BA,34.13815689086914,33.93923569624041,34.47479679980375,33.587296626511694,4792100,0.04479236582084691,64.21704838063243,74.6882614112876,36.16826356848785,0.0
2009-05-20,BA,34.10755920410156,34.46714789169,34.99505946985517,34.07695504217852,4734200,0.043865701814664995,64.00119151684811,92.06091588629913,36.937433255759984,0.0
2009-05-21,BA,33.12059783935547,33.65615901436676,33.663808595784324,32.66919665280542,5785000,0.04024580186110454,57.30946590199199,-32.11854972816997,35.88026886034783,0.0
2009-05-22,BA,32.85282516479492,33.258323141372564,33.36543482321685,32.79161974027295,2951600,0.036306678578509576,55.61060252681404,-66.20724705197759,34.89861620746512,0.0
2009-05-26,BA,33.786231994628906,32.600348072623085,33.916298264527946,32.53149014587052,4718300,0.035056602206262555,60.05565413362323,-27.86511905027192,34.38276544007363,0.0
2009-05-27,BA,33.3348274230957,33.579654934620244,33.91629495189709,33.24301783591754,4622300,0.032583449952232495,57.07883583791396,-15.35979146294789,33.90376115606723,0.0
2009-05-28,BA,33.90864181518555,33.65616472553222,34.00810390193339,33.04409303961389,4559600,0.03164861774608442,59.80622663659838,3.634487435788293,33.19509986265015,0.0
2009-05-29,BA,34.31414031982422,34.13052113021382,34.49011284451458,33.62556398092362,5417400,0.03151237747436866,61.66030072201528,82.47721519587631,32.91824072553283,0.0
2009-06-01,BA,36.49462127685547,34.842034796173145,36.5787812464738,34.842034796173145,6920500,0.036182039199575904,69.74278664057987,268.59011523018813,33.90697259464588,0.0
2009-06-02,BA,37.64225769042969,36.49462790059082,37.8182272413095,36.19624462220447,7453200,0.04198359458553218,72.97233297136655,253.48509964344555,35.34308528753536,0.0
2009-06-03,BA,37.00724411010742,37.26737371362494,37.64226749344327,36.563495326797685,4700000,0.04444597868111142,68.60863439836801,172.2895696993061,36.67661850236131,0.0
2009-06-04,BA,38.690433502197266,37.20616638109779,38.950563092346044,37.160260129221854,7324600,0.0495889473403855,73.18579448142965,169.50832395468112,38.384368761278154,0.0
2009-06-05,BA,40.28181076049805,39.906917041366356,40.74851113609023,39.906917041366356,13724100,0.05640980668449699,76.65204248615376,183.79608513730105,40.46167070394511,0.0
2009-06-08,BA,40.41952896118164,40.15939938446347,40.8020722846746,39.11888107759079,7957400,0.06116479939127211,76.92997897388139,136.9700907094747,41.47987659348123,0.0
2009-06-09,BA,40.05228805541992,40.84797893337082,40.84797893337082,39.2566000960432,7723800,0.06321253181593703,74.38702639084981,111.22911096921652,42.44072936146291,0.0
2009-06-10,BA,40.014015197753906,40.41186044676588,40.702594074615554,39.09591100146263,6556200,0.06388921346839649,74.11207485856173,90.97887659375733,43.138134539851166,0.0
2009-06-11,BA,38.75929260253906,39.654445570682434,40.220608101544784,38.621576761286235,11852300,0.06096133938384187,65.55707465948102,63.13013193129172,43.2095638451327,0.0
2009-06-12,BA,39.356048583984375,38.83578952951141,39.447861065531406,38.338485054711896,5476700,0.05919918195842661,67.47980315555118,51.655477565456536,42.93675306493855,0.0
2009-06-15,BA,37.88709259033203,38.94291302165519,39.08827843957959,37.504549251881876,6363200,0.05403639056424128,58.78113805225471,17.88597085230783,41.741421423269365,0.0
2009-06-16,BA,37.35917282104492,37.92533516065368,38.36908670336024,37.259710765167036,5725700,0.048269440598291045,55.987845749326446,-10.011090482693895,40.36964073669737,0.0
2009-06-17,BA,37.144954681396484,37.144954681396484,37.61165798486094,36.76241137279596,4870800,0.042755069189640324,54.84885817359483,-47.479740695048775,38.572979191268765,0.0
2009-06-18,BA,37.458641052246094,37.05314606852363,37.70346854263406,36.83892274407763,3098700,0.0386157548318716,56.25233171445308,-59.66003279056876,36.97573395704776,0.0
2009-06-19,BA,37.0608024597168,37.626967959366404,37.894747164121625,36.808325340743934,7032600,0.034092714619821406,53.96138735191909,-74.17473629561877,35.64614865804999,0.0
2009-06-22,BA,35.88256072998047,36.59409146225468,36.747106438963186,35.59947660220782,5198500,0.027653875561280274,47.75795679468059,-131.89470162176022,33.15457474863357,0.0
2009-06-23,BA,33.56433868408203,33.9621839520374,34.04634392083585,32.53147323818247,27281100,0.017283031794665064,38.403389733577484,-222.94202916132193,32.811457943123905,0.0
2009-06-24,BA,31.613372802734375,33.00582994886906,33.31951528577691,31.437403264329806,21282800,0.004577524023516679,32.613676656039175,-201.6594834523659,33.00402232711199,0.0
2009-06-25,BA,32.53913497924805,31.674589147823152,32.59269081239564,31.452713314169397,14005100,-0.0035213851369533603,37.433836591578824,-156.2813976450978,33.18283211224378,0.0
2009-06-26,BA,32.041812896728516,32.2177823836128,32.73038876907063,31.751079305167664,15578800,-0.011047387083513143,35.946302572476185,-121.49946437411351,33.20978296907481,0.0
2009-06-29,BA,32.63094711303711,32.24840378424921,32.91402835913944,32.19484795170482,5514600,-0.01555596622015222,39.03682114432647,-90.97353740357173,33.04190018554052,0.0
2009-06-30,BA,32.516170501708984,33.38071891107247,33.50313261268893,32.2101347883814,8321200,-0.01922853806863905,38.645610055614576,-72.2767780450491,32.27567969060414,0.0
2009-07-01,BA,32.30960464477539,32.61564043209593,32.860467894522934,32.24839923845542,6346700,-0.022415789789696144,37.90928075942049,-68.03493854464185,31.564189231020368,0.0
2009-07-02,BA,31.238475799560547,31.98826004180483,31.98826004180483,31.077805454486803,7201500,-0.027235501922779744,34.263644559161605,-84.87164255006411,31.629295952643197,0.0
2009-07-06,BA,31.03192138671875,30.894205530439752,31.184936410518088,30.542263387407584,7132800,-0.03127885910053559,33.5927552743826,-90.72031123059173,31.981747024626742,0.0
2009-07-07,BA,29.86898422241211,30.986010057355298,31.131375473604393,29.792473804459412,7701600,-0.03698978510973997,30.027850014863787,-105.1195155309278,32.68803060073394,0.0
2009-07-08,BA,30.25917625427246,29.930188763129543,30.473402499702647,29.77717085027196,8800400,-0.04021185887511318,32.61185128190655,-105.03092063062049,33.351484994860165,0.0
2009-07-09,BA,30.067895889282227,30.41218536390902,30.60345696997134,29.853672624435813,5432600,-0.042835547737483805,31.988211034458985,-105.55754991078952,33.80003642148911,0.0
2009-07-10,BA,30.335691452026367,29.99140182346739,30.381594790117965,29.777175544267138,5833500,-0.04380874019857768,33.894180947640734,-97.61542329444309,34.261199295685365,0.0
2009-07-13,BA,30.94010353088379,30.358638952494687,31.238489780379428,30.037301037104765,6549000,-0.04260001031174376,38.10986190032536,-54.077193323162064,33.576954145371985,0.0
2009-07-14,BA,30.917152404785156,30.901850321063804,31.29204615952316,30.687626986112974,5748500,-0.04124435255914793,38.010735379274564,-30.305286208580366,32.87551394555507,0.0
2009-07-15,BA,31.64397621154785,31.192575086843128,31.720483689535826,30.993650974357273,7867100,-0.037892200907912246,43.061619747098746,10.794699038881998,31.69314135431025,0.0
2009-07-16,BA,32.17188262939453,31.37619207063419,32.30194883542892,31.37619207063419,5356800,-0.033504536237512324,46.473045748097185,53.13643965764602,29.924585575954158,0.0
2009-07-17,BA,31.64397621154785,32.3249026887897,32.43966682434486,31.445052099062,5691600,-0.03100859882719884,43.65620977863049,47.6978662375687,28.128277422454943,0.0
2009-07-20,BA,32.28665542602539,31.911761704110454,32.33255875459643,31.49096465362448,5535200,-0.027085946747214037,47.80402527243487,70.76633712692234,26.46027699420567,0.0
2009-07-21,BA,32.91401672363281,32.760998862496535,33.44192528005136,32.516171452107685,9161800,-0.022134341762015293,51.553287652308704,147.9637932542283,25.415848732087923,0.0
2009-07-22,BA,32.133636474609375,32.43967227513037,33.25066218493573,32.09538272918767,12052300,-0.019948178304944025,47.02807252247045,107.33353189939336,23.96005801341096,0.0
2009-07-23,BA,32.09539794921875,32.13365171278085,32.27901718174688,31.2002447052751,13617700,-0.018102577780346345,46.81124589509084,47.80262995208908,22.8066861677207,0.0
2009-07-24,BA,32.41671371459961,32.09537879020549,32.50852619463222,31.91940924800299,5068000,-0.015650126016198244,48.94153606172215,72.17374874575961,21.48410350284791,0.0
2009-07-27,BA,32.31726837158203,32.1336462516853,32.41672755622545,31.697547000326963,5671700,-0.01379682181808153,48.29681107756342,53.89756878324051,20.480859464569583,0.0
2009-07-28,BA,33.09000778198242,32.125999590888355,33.16651530306574,31.98063121482527,7831200,-0.010272788620765475,53.430523700130394,97.45107216090908,19.307084595503227,0.0
2009-07-29,BA,33.181800842285156,32.89871965316775,33.281262904948775,32.62328804491368,5078100,-0.0071737398565364175,54.01463463353052,119.1860629849978,18.335827218264534,0.0
2009-07-30,BA,33.08235549926758,33.61791394032293,34.046363611741825,32.9981954817947,8279800,-0.004913218954189323,53.235602380607006,141.68830705794124,18.178749238263496,0.0
2009-07-31,BA,32.829856872558594,33.14354217566218,33.273608379597945,32.745696902701276,6029200,-0.0037076096324772964,51.21580747024935,80.80344264688543,17.71918260062124,0.0
2009-08-03,BA,33.503143310546875,33.0364400120575,33.679112880398414,32.52383046633884,6064800,-0.001075834580425049,56.008697367956124,101.0479800661121,17.67943585707996,0.0
2009-08-04,BA,33.786231994628906,33.38838651990012,34.000455358492694,33.1665106538558,5964600,0.001678894949789842,57.882352939702756,132.33767434411348,17.937085522701242,0.0
2009-08-05,BA,34.01023483276367,33.701263302738276,34.149273052584746,33.52360400998891,7129800,0.0043488987886375835,59.3574466654081,138.93738118677655,18.312542971037217,0.0
2009-08-06,BA,35.16114807128906,34.211055900874484,35.32335828283837,34.01022168472957,10207000,0.009139451453480713,65.95499607612794,205.73448617578015,19.59767301507537,0.0
2009-08-07,BA,36.06490707397461,35.44696106856748,36.46657271413899,35.053021410932615,6689100,0.01488643943618686,70.06444607062961,225.50348786698476,21.481749022114634,0.0
2009-08-10,BA,35.35425567626953,35.84861228164399,35.84861228164399,34.90624316102531,5620600,0.017483330502559593,63.56689134084337,139.398265355263,23.016870466376773,0.0
2009-08-11,BA,35.060733795166016,35.19204893888249,35.40060620483355,34.63589622967969,5121500,0.01860493756595403,61.04865267474157,94.7974863758003,24.04217295542091,0.0
2009-08-12,BA,35.7945556640625,35.01439940550213,36.13442522133453,34.99895038745355,4682100,0.02096173961182063,64.80278102181553,111.34012540971061,25.45398417630641,0.0
2009-08-13,BA,36.01082992553711,35.87951771425871,36.203938198545394,35.338813960515836,3484300,0.023036817975281832,65.84751988388183,102.57733909589273,26.806595711613156,0.0
2009-08-14,BA,34.65906524658203,35.39287713004129,35.717300497576026,34.14925962325416,10505300,0.0212647861173185,54.88239894327484,34.24770123503706,26.407095070117006,0.0
2009-08-17,BA,34.11064529418945,34.11064529418945,34.20333644037031,33.75532677833085,5211100,0.018369135637725815,51.16017210172921,-26.447501089801413,25.56733001510112,0.0
2009-08-18,BA,33.81712341308594,33.98705965426887,34.396448293556425,33.747604309565524,5444200,0.015212298365348724,49.23548605223089,-36.42511446302859,24.956969993553635,0.0
2009-08-19,BA,33.61629104614258,33.60084202954865,33.91753950322758,33.291867590867376,6578900,0.012098037483941905,47.90745297603993,-67.65201487950719,23.838781475736837,0.0
2009-08-20,BA,34.55866241455078,33.631741991935165,34.62818151991193,33.593120921534265,5192100,0.011711274369911057,54.15609094949282,-27.545709112761454,23.446574852681877,0.0
2009-08-21,BA,35.4315071105957,34.89852930772188,35.54737325959368,34.69769504233853,5529800,0.013295183552853338,59.055109290829,48.179661146857285,23.793798877965248,0.0
2009-08-24,BA,36.4047737121582,35.92586305697671,36.91457945267519,35.50875141226173,6157100,0.016607979851404147,63.711752319786605,130.16718551356874,24.953234695318248,0.0
2009-08-25,BA,37.26988983154297,36.69056511913556,37.671555319070514,36.52062892725141,8247900,0.020944722207295714,67.27451274256512,174.08309223603814,26.41027797739467,0.0
2009-08-26,BA,36.937744140625,37.130852381823,37.37030766168376,36.64421878895663,3956000,0.0232963549470891,64.6501198191409,129.70532961375258,27.763246739322778,0.0
2009-08-27,BA,40.02747344970703,39.67987804837579,40.46003694320787,39.39407869465799,17771800,0.0317074067280957,74.58306385209607,244.5200889082835,30.17484564679229,0.0
2009-08-28,BA,39.42497634887695,39.91933293875917,40.57589973220942,39.16234904217731,11455800,0.03643559212179826,70.42730512835529,168.21037504603828,32.144825662009026,0.0
